rank,feature_idx,cohens_d,auroc,fire_rate_tool,fire_rate_nontool,diff,mean_tool,mean_nontool,sign
37,438,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
38,440,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
39,447,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
40,470,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
41,480,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
42,481,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
43,484,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
44,487,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
45,472,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
46,473,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
47,476,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
48,478,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
49,405,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
50,488,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
51,489,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
52,490,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
53,491,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
54,492,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
55,493,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
56,494,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
57,513,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
58,514,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
59,439,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
60,430,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
61,407,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
62,456,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
63,457,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
64,458,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
65,459,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
66,471,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
67,648,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
68,650,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
69,469,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
70,640,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
71,641,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
72,643,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
73,479,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
74,464,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
75,465,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
76,466,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
77,467,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
78,468,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
79,654,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
80,687,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
81,672,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
82,673,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
83,674,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
84,386,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
85,388,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
86,389,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
87,390,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
88,429,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
89,377,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
90,378,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
91,379,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
92,343,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
93,392,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
94,394,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
95,395,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
96,398,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
97,399,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
98,391,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
99,667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
100,668,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
101,669,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
102,670,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
103,671,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
104,657,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
105,658,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
106,660,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
107,675,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
108,686,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
109,677,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
110,678,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
111,679,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
112,664,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
113,665,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
114,666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
115,683,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
116,684,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
117,685,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
118,676,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
119,414,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
120,415,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
121,401,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
122,402,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
123,416,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
124,417,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
125,418,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
126,419,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
127,420,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
128,384,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
129,422,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
130,409,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
131,373,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
132,375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
133,424,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
134,425,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
135,427,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
136,428,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
137,515,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
